Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Trinidad and Tobago,TTO,2020-06-17,0.85714,,,1.32836258678996,,
Trinidad and Tobago,TTO,2020-06-18,0.85714,,,1.31052224577188,,
Trinidad and Tobago,TTO,2020-06-19,0.85714,,,1.29261516691034,,
Trinidad and Tobago,TTO,2020-06-20,0.85714,,,1.27543352271438,,
Trinidad and Tobago,TTO,2020-06-21,0.85714,,,1.26000200841924,,
Trinidad and Tobago,TTO,2020-06-22,0,,0,1.24752167853837,,
Trinidad and Tobago,TTO,2020-06-23,0,,0.5,1.23931709962459,,
Trinidad and Tobago,TTO,2020-06-24,0,,0.38,1.23680186133055,,
Trinidad and Tobago,TTO,2020-06-25,0,,0.51,1.2414931028824,,
Trinidad and Tobago,TTO,2020-06-26,0,,0.77,1.25506084967512,,
Trinidad and Tobago,TTO,2020-06-27,0.14286,,0.97,1.27941052754226,,
Trinidad and Tobago,TTO,2020-06-28,0.14286,,0.9,1.31679244110977,,
Trinidad and Tobago,TTO,2020-06-29,0.42857,,1.16,1.36989470448849,,
Trinidad and Tobago,TTO,2020-06-30,0.42857,,1.48,1.44191490055256,,
Trinidad and Tobago,TTO,2020-07-01,1,,1.33,1.53663313716164,,
Trinidad and Tobago,TTO,2020-07-02,1,,1.77,1.65850327135176,,
Trinidad and Tobago,TTO,2020-07-03,1,,1.88,1.81277300593456,,
Trinidad and Tobago,TTO,2020-07-04,0.85714,,2.81,2.00563153316375,,
Trinidad and Tobago,TTO,2020-07-05,0.85714,,2.43,2.24440385365159,,
Trinidad and Tobago,TTO,2020-07-06,1,,2.71,2.53777238191663,,
Trinidad and Tobago,TTO,2020-07-07,1,,3.59,2.89596423617285,,
Trinidad and Tobago,TTO,2020-07-08,0.42857,,4.14,3.3308852801435,,
Trinidad and Tobago,TTO,2020-07-09,0.42857,,4.65,3.8561548596822,,
Trinidad and Tobago,TTO,2020-07-10,0.42857,,5.71,4.48700838592143,,
Trinidad and Tobago,TTO,2020-07-11,0.42857,,6.27,5.24010561079087,,
Trinidad and Tobago,TTO,2020-07-12,0.42857,,7.3,6.13325936919056,,
Trinidad and Tobago,TTO,2020-07-13,0,,8.01,7.18517556895242,,
Trinidad and Tobago,TTO,2020-07-14,0,,10.13,8.41531332675341,,
Trinidad and Tobago,TTO,2020-07-15,0,,11.21,9.84396038413957,,
Trinidad and Tobago,TTO,2020-07-16,0,,12.83,11.4924514676436,,
Trinidad and Tobago,TTO,2020-07-17,0,,15.17,13.3836159548179,,
Trinidad and Tobago,TTO,2020-07-18,0.42857,,17.59,15.5424649290132,,
Trinidad and Tobago,TTO,2020-07-19,0.57143,,19.96,17.9968433634461,,
Trinidad and Tobago,TTO,2020-07-20,0.57143,,22.78,20.7780422514653,,
Trinidad and Tobago,TTO,2020-07-21,0.57143,,25.97,23.9213980656032,,
Trinidad and Tobago,TTO,2020-07-22,0.85714,,30.72,27.4672435526694,,
Trinidad and Tobago,TTO,2020-07-23,1.14286,,34.78,31.4622859534833,,
Trinidad and Tobago,TTO,2020-07-24,1.14286,,39.66,35.9613160645287,,
Trinidad and Tobago,TTO,2020-07-25,0.85714,,45.41,41.0292329082926,,
Trinidad and Tobago,TTO,2020-07-26,1.42857,,50.37,46.7430006141152,,
Trinidad and Tobago,TTO,2020-07-27,1.42857,,57.62,53.1933043427653,,
Trinidad and Tobago,TTO,2020-07-28,1.57143,,64.31,60.4860741278371,,
Trinidad and Tobago,TTO,2020-07-29,2.14286,,73.45,68.742672532848,,
Trinidad and Tobago,TTO,2020-07-30,2.14286,,85.44,78.0990883825403,,
Trinidad and Tobago,TTO,2020-07-31,3.28571,,97.13,88.7043894522696,,
Trinidad and Tobago,TTO,2020-08-01,3.85714,,108.74,100.717709078941,,
Trinidad and Tobago,TTO,2020-08-02,3.71429,,121.37,114.303243976233,,
Trinidad and Tobago,TTO,2020-08-03,5,,135.76,129.62418728895,,
Trinidad and Tobago,TTO,2020-08-04,4.85714,,149.97,146.833890543467,,
Trinidad and Tobago,TTO,2020-08-05,5.71429,,171.06,166.063540371495,,
Trinidad and Tobago,TTO,2020-08-06,6.14286,,189.28,187.405747744875,,
Trinidad and Tobago,TTO,2020-08-07,6.57143,,211.19,210.894771235526,,
Trinidad and Tobago,TTO,2020-08-08,8,,232.69,236.482593031705,,
Trinidad and Tobago,TTO,2020-08-09,14.57143,,256.63,264.013850592886,,
Trinidad and Tobago,TTO,2020-08-10,13.85714,,282.11,293.206447886543,,
Trinidad and Tobago,TTO,2020-08-11,14.14286,,314.53,323.641185449634,,
Trinidad and Tobago,TTO,2020-08-12,14.42857,,344.03,354.763030339645,,
Trinidad and Tobago,TTO,2020-08-13,18.14286,,377.62,385.891771452264,,
Trinidad and Tobago,TTO,2020-08-14,27.71429,,401.38,416.242012185359,,
Trinidad and Tobago,TTO,2020-08-15,26.71429,,430.54,444.956704306224,,
Trinidad and Tobago,TTO,2020-08-16,28.42857,,458.71,471.152270447698,,
Trinidad and Tobago,TTO,2020-08-17,39,,489.53,493.96879005375,,
Trinidad and Tobago,TTO,2020-08-18,38.71429,,520.85,512.62476075932,,
Trinidad and Tobago,TTO,2020-08-19,47.71429,,548.4,526.48511247069,,
Trinidad and Tobago,TTO,2020-08-20,51.42857,,561.25,535.125210640629,,
Trinidad and Tobago,TTO,2020-08-21,51.85714,,572.71,538.380142804637,,
Trinidad and Tobago,TTO,2020-08-22,64.57143,,585.66,536.367078756847,,
Trinidad and Tobago,TTO,2020-08-23,65.14286,,603.18,529.474878109896,,
Trinidad and Tobago,TTO,2020-08-24,65,,623.68,518.319801326458,,
Trinidad and Tobago,TTO,2020-08-25,78.14286,,630.19,503.674629211045,,
Trinidad and Tobago,TTO,2020-08-26,89,,656.4,486.391558326231,,
Trinidad and Tobago,TTO,2020-08-27,103.57143,,676.26,467.33203386018,,
Trinidad and Tobago,TTO,2020-08-28,101.28571,,690.06,447.30999045338,,
Trinidad and Tobago,TTO,2020-08-29,98.57143,,701.9,427.052391664366,,
Trinidad and Tobago,TTO,2020-08-30,102.14286,,713.79,407.174416654706,,
Trinidad and Tobago,TTO,2020-08-31,96.57143,,723.65,388.170297368753,,
Trinidad and Tobago,TTO,2020-09-01,94.28571,,717.85,370.417213573102,,
Trinidad and Tobago,TTO,2020-09-02,77.85714,,688.39,354.180805980435,,
Trinidad and Tobago,TTO,2020-09-03,72.71429,,672.48,339.628215102016,,
Trinidad and Tobago,TTO,2020-09-04,72.57143,,663.5,326.843951443879,,
Trinidad and Tobago,TTO,2020-09-05,69.42857,,654.83,315.838838751724,,
Trinidad and Tobago,TTO,2020-09-06,83.57143,,650.86,306.56171083897,,
Trinidad and Tobago,TTO,2020-09-07,81,,659.93,298.912453097428,,
Trinidad and Tobago,TTO,2020-09-08,74,,655.44,292.752087248433,,
Trinidad and Tobago,TTO,2020-09-09,84.85714,,644.42,287.91670147651,,
Trinidad and Tobago,TTO,2020-09-10,95.42857,,640.53,284.232282102127,,
Trinidad and Tobago,TTO,2020-09-11,102,,628.6,281.521762352658,,
Trinidad and Tobago,TTO,2020-09-12,112.14286,,611.32,279.609664620565,,
Trinidad and Tobago,TTO,2020-09-13,109,,596.64,278.327887024858,,
Trinidad and Tobago,TTO,2020-09-14,113.14286,,584.42,277.520253894563,,
Trinidad and Tobago,TTO,2020-09-15,123.42857,,570.46,277.045737800192,,
Trinidad and Tobago,TTO,2020-09-16,118.85714,,556.04,276.781587178513,,
Trinidad and Tobago,TTO,2020-09-17,105.57143,,533.97,276.628222654256,,
Trinidad and Tobago,TTO,2020-09-18,105.14286,,524.07,276.513358898448,,
Trinidad and Tobago,TTO,2020-09-19,118,,506.75,276.394850986504,,
Trinidad and Tobago,TTO,2020-09-20,122.85714,,487.55,276.260832894911,,
Trinidad and Tobago,TTO,2020-09-21,122.71429,,473.67,276.123267260651,,
Trinidad and Tobago,TTO,2020-09-22,114.85714,,463.38,276.007605929018,,
Trinidad and Tobago,TTO,2020-09-23,114.71429,,445.16,275.946324580774,,
Trinidad and Tobago,TTO,2020-09-24,115.57143,,434.7,275.971721989952,,
Trinidad and Tobago,TTO,2020-09-25,114.42857,,424.14,276.110370206186,,
Trinidad and Tobago,TTO,2020-09-26,89.42857,,398.68,276.383972346704,,
Trinidad and Tobago,TTO,2020-09-27,65.57143,,381.14,276.809230263695,,
Trinidad and Tobago,TTO,2020-09-28,65.85714,,375.2,277.374955917385,,
Trinidad and Tobago,TTO,2020-09-29,63,,363.96,278.024986774162,,
Trinidad and Tobago,TTO,2020-09-30,62.42857,,358.39,278.657679015133,,
Trinidad and Tobago,TTO,2020-10-01,56.42857,,352.31,279.183558593131,,
Trinidad and Tobago,TTO,2020-10-02,47.85714,,343.43,279.556890380169,,
Trinidad and Tobago,TTO,2020-10-03,50.28571,,337.47,279.773346277819,,
Trinidad and Tobago,TTO,2020-10-04,56.71429,,331.69,279.870606331459,,
Trinidad and Tobago,TTO,2020-10-05,57.28571,,328.36,279.890401183326,,
Trinidad and Tobago,TTO,2020-10-06,54.42857,,323.24,279.886979082495,,
Trinidad and Tobago,TTO,2020-10-07,54.71429,,316.54,280.121004749957,,
Trinidad and Tobago,TTO,2020-10-08,50.85714,,306.15,280.499141220562,,
Trinidad and Tobago,TTO,2020-10-09,56.14286,,297.11,281.069274127564,,
Trinidad and Tobago,TTO,2020-10-10,56,,288.47,281.778025333911,,
Trinidad and Tobago,TTO,2020-10-11,47.71429,,275.79,282.569939954249,,
Trinidad and Tobago,TTO,2020-10-12,48.28571,,272.11,283.525557221286,,
Trinidad and Tobago,TTO,2020-10-13,49.85714,,263.86,284.4241853662,,
Trinidad and Tobago,TTO,2020-10-14,40.14286,,257.2,285.347386274313,,
Trinidad and Tobago,TTO,2020-10-15,38.14286,,245.19,285.86248571486,,
Trinidad and Tobago,TTO,2020-10-16,33,,237.23,286.402240877265,,
Trinidad and Tobago,TTO,2020-10-17,31.42857,,226.59,286.736181890413,,
Trinidad and Tobago,TTO,2020-10-18,34,,226.21,286.714036496766,,
Trinidad and Tobago,TTO,2020-10-19,28,,222.96,286.245709837684,,
Trinidad and Tobago,TTO,2020-10-20,26,,218.06,285.58664762678,,
Trinidad and Tobago,TTO,2020-10-21,29.42857,,207.58,284.842680831228,,
Trinidad and Tobago,TTO,2020-10-22,34,,205.16,284.031582319706,,
Trinidad and Tobago,TTO,2020-10-23,36,,196.69,283.232657615461,,
Trinidad and Tobago,TTO,2020-10-24,35.14286,,189.14,282.455153624382,,
Trinidad and Tobago,TTO,2020-10-25,31.71429,,184.65,281.5601443499,,
Trinidad and Tobago,TTO,2020-10-26,30.57143,,179.87,280.558535312481,,
Trinidad and Tobago,TTO,2020-10-27,33.85714,,179.61,,,
Trinidad and Tobago,TTO,2020-10-28,33.57143,,176.18,,,
Trinidad and Tobago,TTO,2020-10-29,28.85714,,174.7,,,
Trinidad and Tobago,TTO,2020-10-30,27.14286,,169.89,,,
Trinidad and Tobago,TTO,2020-10-31,25.85714,,165.23,,,
Trinidad and Tobago,TTO,2020-11-01,23.57143,,162.22,,,
Trinidad and Tobago,TTO,2020-11-02,22.42857,,,,,
Trinidad and Tobago,TTO,2020-11-03,24.14286,,,,,
Trinidad and Tobago,TTO,2020-11-04,26.57143,,,,,
Trinidad and Tobago,TTO,2020-11-05,24.28571,,,,,
Trinidad and Tobago,TTO,2020-11-06,19.71429,,,,,
Trinidad and Tobago,TTO,2020-11-07,18.57143,,,,,
Trinidad and Tobago,TTO,2020-11-08,24.28571,,,,,
Trinidad and Tobago,TTO,2020-11-09,25.85714,,,,,
Trinidad and Tobago,TTO,2020-11-10,20.71429,,,,,
Trinidad and Tobago,TTO,2020-11-11,18,,,,,
Tunisia,TUN,2020-01-26,,,0,,,
Tunisia,TUN,2020-01-27,,,0.5,,,
Tunisia,TUN,2020-01-28,,,0.57,,,
Tunisia,TUN,2020-01-29,,,0.48,,,
Tunisia,TUN,2020-01-30,,,0.88,,,
Tunisia,TUN,2020-01-31,,,0.86,,,
Tunisia,TUN,2020-02-01,,,1.13,,,
Tunisia,TUN,2020-02-02,,,1.31,,,
Tunisia,TUN,2020-02-03,,,1.2,,,
Tunisia,TUN,2020-02-04,,,1.48,0,,
Tunisia,TUN,2020-02-05,,,1.71,0,,
Tunisia,TUN,2020-02-06,,,2.11,0,,
Tunisia,TUN,2020-02-07,,,2.35,0,,
Tunisia,TUN,2020-02-08,,,2.9,0,,
Tunisia,TUN,2020-02-09,,,3.26,0,,
Tunisia,TUN,2020-02-10,,,3.62,0,,
Tunisia,TUN,2020-02-11,,,4.38,0,,
Tunisia,TUN,2020-02-12,,,5.35,0,,
Tunisia,TUN,2020-02-13,,,6.19,0.380001546077838,,
Tunisia,TUN,2020-02-14,,,7.07,0.872716055229248,,
Tunisia,TUN,2020-02-15,,,8.45,1.47828001680307,,
Tunisia,TUN,2020-02-16,,,9.95,2.28325212362546,,
Tunisia,TUN,2020-02-17,,,11.27,3.29219975783014,,
Tunisia,TUN,2020-02-18,,,13.01,4.28388308777586,,
Tunisia,TUN,2020-02-19,,,15.61,5.55067955346527,,
Tunisia,TUN,2020-02-20,,,18.55,7.16071934364806,,
Tunisia,TUN,2020-02-21,,,21.38,9.19638225057011,,
Tunisia,TUN,2020-02-22,,,25.22,11.7565192510554,,
Tunisia,TUN,2020-02-23,,,27.92,14.9587853400254,,
Tunisia,TUN,2020-02-24,,,33.05,18.9418516565289,,
Tunisia,TUN,2020-02-25,,,38.23,23.8672547257072,,
Tunisia,TUN,2020-02-26,,,44.66,29.9203389193921,,
Tunisia,TUN,2020-02-27,,,52.63,37.3093371754182,,
Tunisia,TUN,2020-02-28,,,61.64,46.2614977365361,,
Tunisia,TUN,2020-02-29,,,71.35,57.0159970538006,,
Tunisia,TUN,2020-03-01,,,82.78,69.8130476653168,,
Tunisia,TUN,2020-03-02,,,97.19,84.8790263691745,,
Tunisia,TUN,2020-03-03,,,112.78,102.407536267359,,
Tunisia,TUN,2020-03-04,,,133.72,122.536151279017,,
Tunisia,TUN,2020-03-05,,,153.77,145.320074207059,,
Tunisia,TUN,2020-03-06,,,177.21,170.70361258329,,
Tunisia,TUN,2020-03-07,,,207.74,198.491703957653,,
Tunisia,TUN,2020-03-08,,,242.34,228.325370560801,,
Tunisia,TUN,2020-03-09,,,283.27,259.665974607137,,
Tunisia,TUN,2020-03-10,,,330.38,291.79148188676,,
Tunisia,TUN,2020-03-11,,,379.64,323.813260407338,,
Tunisia,TUN,2020-03-12,2,,408.3,354.711327027226,,
Tunisia,TUN,2020-03-13,3,,422.53,383.386362956067,,
Tunisia,TUN,2020-03-14,3,,432.21,408.731774376724,,
Tunisia,TUN,2020-03-15,2.5,,419.19,429.71159945493,,
Tunisia,TUN,2020-03-16,2.42857,,394.75,445.425136768661,,
Tunisia,TUN,2020-03-17,2.57143,,369.65,455.17087488788,,
Tunisia,TUN,2020-03-18,2.71429,,341.8,458.509605077041,,
Tunisia,TUN,2020-03-19,3.14286,,318.46,455.319118903871,,
Tunisia,TUN,2020-03-20,3.71429,,300.83,445.828425908954,,33.3765695652566
Tunisia,TUN,2020-03-21,5.42857,,282.85,430.614904298432,,47.7248984924581
Tunisia,TUN,2020-03-22,6.28571,,261.49,410.562171369804,,53.965662480672
Tunisia,TUN,2020-03-23,8.14286,,244.97,386.77199951931,,68.1660938094635
Tunisia,TUN,2020-03-24,9.85714,,226.51,360.451377232825,,80.3393685404525
Tunisia,TUN,2020-03-25,12.85714,,216.25,332.796654066619,,101.888058744048
Tunisia,TUN,2020-03-26,20.57143,,206.93,304.896405725247,,158.301852857703
Tunisia,TUN,2020-03-27,19.14286,,197.02,277.666968530324,,142.884804759617
Tunisia,TUN,2020-03-28,24.71429,,183.33,251.821659811213,,178.738901242746
Tunisia,TUN,2020-03-29,23.85714,,173.24,227.866537695257,,167.034636017158
Tunisia,TUN,2020-03-30,29,,161.61,206.113444498774,,196.418228564079
Tunisia,TUN,2020-03-31,31.85714,,153.5,186.709977910762,,208.606135798327
Tunisia,TUN,2020-04-01,35.42857,,147.25,169.66951012666,,224.199342825317
Tunisia,TUN,2020-04-02,31.57143,,141.86,154.901866343566,,193.020462859355
Tunisia,TUN,2020-04-03,40.28571,,137.17,142.245881688338,,237.940235007475
Tunisia,TUN,2020-04-04,32.57143,,132.28,131.496808493324,,185.855745620123
Tunisia,TUN,2020-04-05,38.28571,,132.51,122.430532980933,,211.116048575943
Tunisia,TUN,2020-04-06,39.28571,,131.86,114.822379117715,,209.426496295348
Tunisia,TUN,2020-04-07,37.42857,,128.43,108.459831380112,,193.000604480147
Tunisia,TUN,2020-04-08,33.42857,,126,103.151103636443,,166.854413553051
Tunisia,TUN,2020-04-09,32.71429,,123.47,98.7274669148724,,158.188897908117
Tunisia,TUN,2020-04-10,26.85714,,121.51,95.041597421646,,125.93353555141
Tunisia,TUN,2020-04-11,30.85714,,120.6,91.9637111429198,,140.453780708117
Tunisia,TUN,2020-04-12,27.14286,,117.31,89.3766672416518,,120.065842884775
Tunisia,TUN,2020-04-13,22,,117.59,87.1718154766449,,94.6836709919632
Tunisia,TUN,2020-04-14,21.71429,,115.08,85.2472616183557,,91.0345661681596
Tunisia,TUN,2020-04-15,21.57143,,112.24,83.5083539942427,,88.2025303935181
Tunisia,TUN,2020-04-16,22.42857,,111.93,81.8682902863899,,89.5561729356845
Tunisia,TUN,2020-04-17,25.57143,,109.66,80.2492818214702,,99.8237262965913
Tunisia,TUN,2020-04-18,27.57143,,108.77,78.5837498363804,,105.355052091035
Tunisia,TUN,2020-04-19,25.85714,,106.31,76.8152266674904,,96.8281222206809
Tunisia,TUN,2020-04-20,24.57143,,105.95,74.8985129456239,,90.2724836931661
Tunisia,TUN,2020-04-21,22.57143,,103.84,72.8003690982501,,81.4449757609194
Tunisia,TUN,2020-04-22,22,,103.57,70.501143361421,,78.0495982874264
Tunisia,TUN,2020-04-23,17.28571,,102.71,67.9958147523486,,60.3547511242702
Tunisia,TUN,2020-04-24,13.71429,,102.99,65.2938808622832,,47.1698886306227
Tunisia,TUN,2020-04-25,8.28571,,100.67,62.4194613965878,,28.1011502912513
Tunisia,TUN,2020-04-26,10.42857,,96.09,59.4106618706598,,34.9039579226264
Tunisia,TUN,2020-04-27,10,,94.76,56.315823141264,,33.0551184935356
Tunisia,TUN,2020-04-28,11.85714,,93.53,53.1889073348398,,38.7394536185335
Tunisia,TUN,2020-04-29,10.57143,,90.24,50.085063976489,,34.1623110036942
Tunisia,TUN,2020-04-30,11.28571,,87.54,47.0557301583275,,36.100692444877
Tunisia,TUN,2020-05-01,10.85714,,86.45,44.1455538965838,,34.3954314760984
Tunisia,TUN,2020-05-02,10.85714,,85.55,41.3904794835452,,34.0852683138234
Tunisia,TUN,2020-05-03,10,,82.4,38.8171834045432,,31.1281220386482
Tunisia,TUN,2020-05-04,9.14286,,80.94,36.4438042952881,,28.2323868229295
Tunisia,TUN,2020-05-05,7.28571,,80.69,34.2809884263492,,22.3277059225922
Tunisia,TUN,2020-05-06,6.71429,,77.3,32.3326443325552,,20.4269307744591
Tunisia,TUN,2020-05-07,6.42857,,75.69,30.5967220546148,,19.426034206272
Tunisia,TUN,2020-05-08,4.57143,,74.08,29.065704898539,,13.7216110386822
Tunisia,TUN,2020-05-09,4.57143,,67.85,27.7271795446685,,13.6356407528048
Tunisia,TUN,2020-05-10,3.28571,,61.33,26.5651919377529,,9.74324819844326
Tunisia,TUN,2020-05-11,2.71429,,55.39,25.5615518918705,,8.00027031651456
Tunisia,TUN,2020-05-12,2,,50.28,24.6969272152261,,5.86214659684195
Tunisia,TUN,2020-05-13,1.42857,,44.28,23.9519689942773,,4.16535274702428
Tunisia,TUN,2020-05-14,1,,40.02,23.3082494832895,,2.89909536812471
Tunisia,TUN,2020-05-15,0.85714,,36.57,22.7484532947649,,2.47130698431256
Tunisia,TUN,2020-05-16,0.71429,,33.19,22.2564072579319,,2.04813973573511
Tunisia,TUN,2020-05-17,0.42857,,29.68,21.8168933207058,,1.22421963560082
Tunisia,TUN,2020-05-18,0.71429,,25.68,21.4155022093721,,2.02703177686812
Tunisia,TUN,2020-05-19,1.57143,,23.75,21.0386387508706,,4.43725399489272
Tunisia,TUN,2020-05-20,1.71429,,21.59,20.6733371590827,,4.81656468705244
Tunisia,TUN,2020-05-21,1.85714,,19.48,20.3073812946693,,5.19204339022014
Tunisia,TUN,2020-05-22,2,,17.39,19.929629221532,,5.56374895296616
Tunisia,TUN,2020-05-23,1.85714,,16.32,19.5302604892205,,5.14011615321141
Tunisia,TUN,2020-05-24,1.85714,,14.57,19.1009275784438,,5.11459032575114
Tunisia,TUN,2020-05-25,2,,12.9,18.6346707166382,,5.48130615600165
Tunisia,TUN,2020-05-26,1.14286,,11.84,18.1258708359059,,3.11728070626231
Tunisia,TUN,2020-05-27,1,,10.83,17.5702781772797,,2.71412268310723
Tunisia,TUN,2020-05-28,0.85714,,9.44,16.9652535155426,,2.31493175819961
Tunisia,TUN,2020-05-29,3.14286,,7.71,16.3101851625552,,8.45009976500819
Tunisia,TUN,2020-05-30,3.28571,,7.45,15.607020448219,,8.79389842825998
Tunisia,TUN,2020-05-31,4,,6.63,14.8609118396261,,10.6564071023243
Tunisia,TUN,2020-06-01,3.71429,,5.97,14.0808270452275,,9.8508612896481
Tunisia,TUN,2020-06-02,4.71429,,5.82,13.2795491175279,,12.4494994946451
Tunisia,TUN,2020-06-03,5,,5.26,12.4727316038395,,13.1496640459833
Tunisia,TUN,2020-06-04,5.14286,,5.52,11.6772479109765,,13.4709900580725
Tunisia,TUN,2020-06-05,2.71429,,4.87,10.9092069979498,,7.08093621330417
Tunisia,TUN,2020-06-06,2.28571,,5.28,10.1821450581321,,5.94179612204493
Tunisia,TUN,2020-06-07,1.57143,,5.04,9.50618488761646,,4.06859370495501
Tunisia,TUN,2020-06-08,1.42857,,4.97,8.88824690766442,,3.68804128985701
Tunisia,TUN,2020-06-09,0.42857,,4.99,8.33257596833298,,1.10353884866026
Tunisia,TUN,2020-06-10,0.14286,,5.12,7.84135850365621,,0.366696592082104
Tunisia,TUN,2020-06-11,0,,5.39,7.41517743878557,,0
Tunisia,TUN,2020-06-12,0,,5.32,7.05320947664127,,0
Tunisia,TUN,2020-06-13,0.85714,,5.41,6.75337975354599,,2.17939258666742
Tunisia,TUN,2020-06-14,1,,5.65,6.51264805983282,,2.53693411208639
Tunisia,TUN,2020-06-15,1.28571,,5.76,6.32724844176,,3.25527211846195
Tunisia,TUN,2020-06-16,3.28571,,5.42,6.19322068636475,,8.30108973126228
Tunisia,TUN,2020-06-17,5.42857,,5.86,6.10692518994235,,13.6897063935513
Tunisia,TUN,2020-06-18,5.85714,,6.33,6.0652279205113,,14.7449473493543
Tunisia,TUN,2020-06-19,6.42857,,6.37,6.06552717424695,,16.1619434701856
Tunisia,TUN,2020-06-20,7.57143,,6.53,6.10566753031798,,19.0097131143645
Tunisia,TUN,2020-06-21,8.85714,,6.34,6.18382970042404,,22.2163550680823
Tunisia,TUN,2020-06-22,8.71429,,7.13,6.29847064215604,,21.8404260182359
Tunisia,TUN,2020-06-23,7,,6.87,6.44829348850119,,17.5345476815263
Tunisia,TUN,2020-06-24,4.85714,,7.1,6.63232017916446,,12.162293060001
Tunisia,TUN,2020-06-25,4.57143,,7.02,6.85014324501323,,11.4448407308754
Tunisia,TUN,2020-06-26,4.28571,,7.38,7.10224425698767,,10.7325991414846
Tunisia,TUN,2020-06-27,2.57143,,8.06,7.39020030354165,,6.4404317750176
Tunisia,TUN,2020-06-28,1.71429,,7.95,7.71688221840752,,4.29628400195108
Tunisia,TUN,2020-06-29,1.71429,,8.08,8.08660273348503,,4.30006183323298
Tunisia,TUN,2020-06-30,1.85714,,8.65,8.5050517273049,,4.6641615180172
Tunisia,TUN,2020-07-01,2.14286,,9.84,8.9792549130762,,5.39015926926519
Tunisia,TUN,2020-07-02,2.14286,,10.44,9.51757090698312,,5.39937458135454
Tunisia,TUN,2020-07-03,2.28571,,11.53,10.1298802416261,,5.77122397251846
Tunisia,TUN,2020-07-04,2.42857,,12.96,10.8277740755667,,6.14642996011295
Tunisia,TUN,2020-07-05,2.57143,,12.87,11.624971889196,,6.52288285765669
Tunisia,TUN,2020-07-06,2.71429,,14.37,12.5379793116162,,6.90610488668197
Tunisia,TUN,2020-07-07,3.85714,,15.43,13.5866536543134,,9.84709800703753
Tunisia,TUN,2020-07-08,4.42857,,16.04,14.7949848497487,,11.3489364301073
Tunisia,TUN,2020-07-09,6.57143,,17.96,16.1919895408303,,16.9057275983473
Tunisia,TUN,2020-07-10,7.57143,,19.45,17.8124105194216,,19.5648948477069
Tunisia,TUN,2020-07-11,8.42857,,20.05,19.6978612494256,,21.8876165788934
Tunisia,TUN,2020-07-12,8.42857,,22.42,21.8983714831558,,22.0029351338403
Tunisia,TUN,2020-07-13,10.71429,,24,24.4739832237954,,28.1274557777463
Tunisia,TUN,2020-07-14,14.71429,,25.38,27.4965182973406,,38.8672947332675
Tunisia,TUN,2020-07-15,14.42857,,28.03,31.0518237561462,,38.3684007332148
Tunisia,TUN,2020-07-16,14,,29.79,35.2415676194304,,37.4944771308584
Tunisia,TUN,2020-07-17,13.71429,,31.19,40.1845940328136,,37.0110862782188
Tunisia,TUN,2020-07-18,13.71429,,34.75,46.0177423842382,,37.3160257279593
Tunisia,TUN,2020-07-19,14.71429,,36.79,52.8948763894156,,40.3895281441501
Tunisia,TUN,2020-07-20,15.85714,,40.38,60.9840849194238,,43.9355994457926
Tunisia,TUN,2020-07-21,11.28571,,42.42,70.4630539840867,,31.5827828124544
Tunisia,TUN,2020-07-22,11.85714,,46.64,81.5115411711976,,33.5322556624362
Tunisia,TUN,2020-07-23,10.71429,,49.89,94.3014032120979,,30.6396662007526
Tunisia,TUN,2020-07-24,11.28571,,53.87,108.986459137224,,32.6577350848745
Tunisia,TUN,2020-07-25,12.71429,,57.96,125.690484735866,,37.2487236417593
Tunisia,TUN,2020-07-26,13.57143,,62.34,144.490545364699,,40.2802195819773
Tunisia,TUN,2020-07-27,11.14286,,67.32,165.398076657332,,33.5271038421547
Tunisia,TUN,2020-07-28,10.57143,,71.78,188.335536307119,,32.2611455870827
Tunisia,TUN,2020-07-29,11.28571,,77.04,213.118351918911,,34.9557934450719
Tunisia,TUN,2020-07-30,13.42857,,84.71,239.440908779297,,42.2347902638912
Tunisia,TUN,2020-07-31,15.42857,,91.89,266.874623327569,,49.2977764073725
Tunisia,TUN,2020-08-01,15.71429,,101.27,294.885447616576,,51.0310191839355
Tunisia,TUN,2020-08-02,15.57143,,110.05,322.858153164589,,51.4153984748973
Tunisia,TUN,2020-08-03,15.57143,,120.06,350.132739490236,,52.2957548711966
Tunisia,TUN,2020-08-04,15.71429,,133.6,376.059190593289,,53.6937152404495
Tunisia,TUN,2020-08-05,16.57143,,145.19,400.060273838733,,57.6172391657672
Tunisia,TUN,2020-08-06,16.14286,,158.07,421.697313100011,,57.1215180945153
Tunisia,TUN,2020-08-07,18.28571,,172.56,440.711879924146,,65.8497044106519
