Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)"
Kyrgyzstan,KGZ,2020-10-04,168.14286,,,,
Kyrgyzstan,KGZ,2020-10-05,182.85714,,,,
Kyrgyzstan,KGZ,2020-10-06,182.42857,,,,
Kyrgyzstan,KGZ,2020-10-07,161.42857,,,,
Kyrgyzstan,KGZ,2020-10-08,179.42857,,,,
Kyrgyzstan,KGZ,2020-10-09,223,,,,
Kyrgyzstan,KGZ,2020-10-10,248.57143,,,,
Kyrgyzstan,KGZ,2020-10-11,213.71429,,,,
Kyrgyzstan,KGZ,2020-10-12,227.85714,,,,
Kyrgyzstan,KGZ,2020-10-13,296,,,,
Kyrgyzstan,KGZ,2020-10-14,343.14286,,,,
Kyrgyzstan,KGZ,2020-10-15,356,,,,
Kyrgyzstan,KGZ,2020-10-16,343.28571,,,,
Kyrgyzstan,KGZ,2020-10-17,366.57143,,,,
Kyrgyzstan,KGZ,2020-10-18,366.57143,,,,
Kyrgyzstan,KGZ,2020-10-19,470.85714,,,,
Kyrgyzstan,KGZ,2020-10-20,434.14286,,,,
Kyrgyzstan,KGZ,2020-10-21,465.42857,,,,
Kyrgyzstan,KGZ,2020-10-22,488.14286,,,,
Kyrgyzstan,KGZ,2020-10-23,509.71429,,,,
Kyrgyzstan,KGZ,2020-10-24,522,,,,
Kyrgyzstan,KGZ,2020-10-25,608.57143,,,,
Kyrgyzstan,KGZ,2020-10-26,520.57143,,,,
Kyrgyzstan,KGZ,2020-10-27,546.85714,,,,
Kyrgyzstan,KGZ,2020-10-28,545.28571,,,,
Kyrgyzstan,KGZ,2020-10-29,541.71429,,,,
Kyrgyzstan,KGZ,2020-10-30,543.71429,,,,
Kyrgyzstan,KGZ,2020-10-31,533.42857,,,,
Kyrgyzstan,KGZ,2020-11-01,527.57143,,,,
Kyrgyzstan,KGZ,2020-11-02,529.85714,,,,
Kyrgyzstan,KGZ,2020-11-03,505.85714,,,,
Kyrgyzstan,KGZ,2020-11-04,499.71429,,,,
Kyrgyzstan,KGZ,2020-11-05,501.57143,,,,
Kyrgyzstan,KGZ,2020-11-06,479.14286,,,,
Kyrgyzstan,KGZ,2020-11-07,489.42857,,,,
Kyrgyzstan,KGZ,2020-11-08,482.28571,,,,
Kyrgyzstan,KGZ,2020-11-09,501.57143,,,,
Kyrgyzstan,KGZ,2020-11-10,525.85714,,,,
Kyrgyzstan,KGZ,2020-11-11,512.28571,,,,
Laos,LAO,2020-03-27,2,,,,
Laos,LAO,2020-03-28,1.5,,,,
Laos,LAO,2020-03-29,1.2,,,,
Laos,LAO,2020-03-30,1,,,,
Laos,LAO,2020-03-31,1.28571,,,,
Laos,LAO,2020-04-01,1,,,,
Laos,LAO,2020-04-02,1.14286,,,,
Laos,LAO,2020-04-03,0.57143,,,,
Laos,LAO,2020-04-04,0.57143,,,,
Laos,LAO,2020-04-05,0.57143,,,,
Laos,LAO,2020-04-06,0.71429,,,,
Laos,LAO,2020-04-07,0.42857,,,,
Laos,LAO,2020-04-08,0.42857,,,,
Laos,LAO,2020-04-09,0.71429,,,,
Laos,LAO,2020-04-10,0.85714,,,,
Laos,LAO,2020-04-11,0.85714,,,,
Laos,LAO,2020-04-12,1.14286,,,,
Laos,LAO,2020-04-13,1.14286,,,,
Laos,LAO,2020-04-14,1,,,,
Laos,LAO,2020-04-15,1,,,,
Laos,LAO,2020-04-16,0.57143,,,,
Laos,LAO,2020-04-17,0.42857,,,,
Laos,LAO,2020-04-18,0.42857,,,,
Laos,LAO,2020-04-19,0.14286,,,,
Laos,LAO,2020-04-20,0,,,,
Laos,LAO,2020-04-21,0,,,,
Laos,LAO,2020-04-22,0,,,,
Laos,LAO,2020-04-23,0,,,,
Laos,LAO,2020-04-24,0,,,,
Laos,LAO,2020-04-25,0,,,,
Laos,LAO,2020-04-26,0,,,,
Laos,LAO,2020-04-27,0,,,,
Laos,LAO,2020-04-28,0,,,,
Laos,LAO,2020-04-29,0,,,,
Laos,LAO,2020-04-30,0,,,,
Laos,LAO,2020-05-01,0,,,,
Laos,LAO,2020-05-02,0,,,,
Laos,LAO,2020-05-03,0,,,,
Laos,LAO,2020-05-04,0,,,,
Laos,LAO,2020-05-05,0,,,,
Laos,LAO,2020-05-06,0,,,,
Laos,LAO,2020-05-07,0,,,,
Laos,LAO,2020-05-08,0,,,,
Laos,LAO,2020-05-09,0,,,,
Laos,LAO,2020-05-10,0,,,,
Laos,LAO,2020-05-11,0,,,,
Laos,LAO,2020-05-12,0,,,,
Laos,LAO,2020-05-13,0,,,,
Laos,LAO,2020-05-14,0,,,,
Laos,LAO,2020-05-15,0,,,,
Laos,LAO,2020-05-16,0,,,,
Laos,LAO,2020-05-17,0,,,,
Laos,LAO,2020-05-18,0,,,,
Laos,LAO,2020-05-19,0,,,,
Laos,LAO,2020-05-20,0,,,,
Laos,LAO,2020-05-21,0,,,,
Laos,LAO,2020-05-22,0,,,,
Laos,LAO,2020-05-23,0,,,,
Laos,LAO,2020-05-24,0,,,,
Laos,LAO,2020-05-25,0,,,,
Laos,LAO,2020-05-26,0,,,,
Laos,LAO,2020-05-27,0,,,,
Laos,LAO,2020-05-28,0,,,,
Laos,LAO,2020-05-29,0,,,,
Laos,LAO,2020-05-30,0,,,,
Laos,LAO,2020-05-31,0,,,,
Laos,LAO,2020-06-01,0,,,,
Laos,LAO,2020-06-02,0,,,,
Laos,LAO,2020-06-03,0,,,,
Laos,LAO,2020-06-04,0,,,,
Laos,LAO,2020-06-05,0,,,,
Laos,LAO,2020-06-06,0,,,,
Laos,LAO,2020-06-07,0,,,,
Laos,LAO,2020-06-08,0,,,,
Laos,LAO,2020-06-09,0,,,,
Laos,LAO,2020-06-10,0,,,,
Laos,LAO,2020-06-11,0,,,,
Laos,LAO,2020-06-12,0,,,,
Laos,LAO,2020-06-13,0,,,,
Laos,LAO,2020-06-14,0,,,,
Laos,LAO,2020-06-15,0,,,,
Laos,LAO,2020-06-16,0,,,,
Laos,LAO,2020-06-17,0,,,,
Laos,LAO,2020-06-18,0,,,,
Laos,LAO,2020-06-19,0,,,,
Laos,LAO,2020-06-20,0,,,,
Laos,LAO,2020-06-21,0,,,,
Laos,LAO,2020-06-22,0,,,,
Laos,LAO,2020-06-23,0,,,,
Laos,LAO,2020-06-24,0,,,,
Laos,LAO,2020-06-25,0,,,,
Laos,LAO,2020-06-26,0,,,,
Laos,LAO,2020-06-27,0,,,,
Laos,LAO,2020-06-28,0,,,,
Laos,LAO,2020-06-29,0,,,,
Laos,LAO,2020-06-30,0,,,,
Laos,LAO,2020-07-01,0,,,,
Laos,LAO,2020-07-02,0,,,,
Laos,LAO,2020-07-03,0,,,,
Laos,LAO,2020-07-04,0,,,,
Laos,LAO,2020-07-05,0,,,,
Laos,LAO,2020-07-06,0,,,,
Laos,LAO,2020-07-07,0,,,,
Laos,LAO,2020-07-08,0,,,,
Laos,LAO,2020-07-09,0,,,,
Laos,LAO,2020-07-10,0,,,,
Laos,LAO,2020-07-11,0,,,,
Laos,LAO,2020-07-12,0,,,,
Laos,LAO,2020-07-13,0,,,,
Laos,LAO,2020-07-14,0,,,,
Laos,LAO,2020-07-15,0,,,,
Laos,LAO,2020-07-16,0,,,,
Laos,LAO,2020-07-17,0,,,,
Laos,LAO,2020-07-18,0,,,,
Laos,LAO,2020-07-19,0,,,,
Laos,LAO,2020-07-20,0,,,,
Laos,LAO,2020-07-21,0,,,,
Laos,LAO,2020-07-22,0,,,,
Laos,LAO,2020-07-23,0,,,,
Laos,LAO,2020-07-24,0,,,,
Laos,LAO,2020-07-25,0.14286,,,,
Laos,LAO,2020-07-26,0.14286,,,,
Laos,LAO,2020-07-27,0.14286,,,,
Laos,LAO,2020-07-28,0.14286,,,,
Laos,LAO,2020-07-29,0.14286,,,,
Laos,LAO,2020-07-30,0.14286,,,,
Laos,LAO,2020-07-31,0.14286,,,,
Laos,LAO,2020-08-01,0,,,,
Laos,LAO,2020-08-02,0,,,,
Laos,LAO,2020-08-03,0,,,,
Laos,LAO,2020-08-04,0,,,,
Laos,LAO,2020-08-05,0,,,,
Laos,LAO,2020-08-06,0,,,,
Laos,LAO,2020-08-07,0,,,,
Laos,LAO,2020-08-08,0,,,,
Laos,LAO,2020-08-09,0,,,,
Laos,LAO,2020-08-10,0,,,,
Laos,LAO,2020-08-11,0,,,,
Laos,LAO,2020-08-12,0,,,,
Laos,LAO,2020-08-13,0,,,,
Laos,LAO,2020-08-14,0,,,,
Laos,LAO,2020-08-15,0,,,,
Laos,LAO,2020-08-16,0,,,,
Laos,LAO,2020-08-17,0,,,,
Laos,LAO,2020-08-18,0,,,,
Laos,LAO,2020-08-19,0,,,,
Laos,LAO,2020-08-20,0,,,,
Laos,LAO,2020-08-21,0,,,,
Laos,LAO,2020-08-22,0.28571,,,,
Laos,LAO,2020-08-23,0.28571,,,,
Laos,LAO,2020-08-24,0.28571,,,,
Laos,LAO,2020-08-25,0.28571,,,,
Laos,LAO,2020-08-26,0.28571,,,,
Laos,LAO,2020-08-27,0.28571,,,,
Laos,LAO,2020-08-28,0.28571,,,,
Laos,LAO,2020-08-29,0,,,,
Laos,LAO,2020-08-30,0,,,,
Laos,LAO,2020-08-31,0,,,,
Laos,LAO,2020-09-01,0,,,,
Laos,LAO,2020-09-02,0,,,,
Laos,LAO,2020-09-03,0,,,,
Laos,LAO,2020-09-04,0,,,,
Laos,LAO,2020-09-05,0,,,,
Laos,LAO,2020-09-06,0,,,,
Laos,LAO,2020-09-07,0,,,,
Laos,LAO,2020-09-08,0,,,,
Laos,LAO,2020-09-09,0,,,,
Laos,LAO,2020-09-10,0,,,,
Laos,LAO,2020-09-11,0,,,,
Laos,LAO,2020-09-12,0.14286,,,,
Laos,LAO,2020-09-13,0.14286,,,,
Laos,LAO,2020-09-14,0.14286,,,,
Laos,LAO,2020-09-15,0.14286,,,,
Laos,LAO,2020-09-16,0.14286,,,,
Laos,LAO,2020-09-17,0.14286,,,,
Laos,LAO,2020-09-18,0.14286,,,,
Laos,LAO,2020-09-19,0,,,,
Laos,LAO,2020-09-20,0,,,,
Laos,LAO,2020-09-21,0,,,,
Laos,LAO,2020-09-22,0,,,,
Laos,LAO,2020-09-23,0,,,,
Laos,LAO,2020-09-24,0,,,,
Laos,LAO,2020-09-25,0,,,,
Laos,LAO,2020-09-26,0,,,,
Laos,LAO,2020-09-27,0,,,,
Laos,LAO,2020-09-28,0,,,,
Laos,LAO,2020-09-29,0,,,,
Laos,LAO,2020-09-30,0,,,,
Laos,LAO,2020-10-01,0,,,,
Laos,LAO,2020-10-02,0,,,,
Laos,LAO,2020-10-03,0,,,,
Laos,LAO,2020-10-04,0,,,,
Laos,LAO,2020-10-05,0,,,,
Laos,LAO,2020-10-06,0,,,,
Laos,LAO,2020-10-07,0,,,,
Laos,LAO,2020-10-08,0,,,,
Laos,LAO,2020-10-09,0,,,,
Laos,LAO,2020-10-10,0,,,,
Laos,LAO,2020-10-11,0,,,,
Laos,LAO,2020-10-12,0,,,,
Laos,LAO,2020-10-13,0,,,,
Laos,LAO,2020-10-14,0,,,,
Laos,LAO,2020-10-15,0,,,,
Laos,LAO,2020-10-16,0,,,,
Laos,LAO,2020-10-17,0,,,,
Laos,LAO,2020-10-18,0,,,,
Laos,LAO,2020-10-19,0,,,,
Laos,LAO,2020-10-20,0,,,,
Laos,LAO,2020-10-21,0,,,,
Laos,LAO,2020-10-22,0.14286,,,,
Laos,LAO,2020-10-23,0.14286,,,,
Laos,LAO,2020-10-24,0.14286,,,,
Laos,LAO,2020-10-25,0.14286,,,,
Laos,LAO,2020-10-26,0.14286,,,,
Laos,LAO,2020-10-27,0.14286,,,,
Laos,LAO,2020-10-28,0.14286,,,,
Laos,LAO,2020-10-29,0,,,,
Laos,LAO,2020-10-30,0,,,,
Laos,LAO,2020-10-31,0,,,,
Laos,LAO,2020-11-01,0,,,,
Laos,LAO,2020-11-02,0,,,,
Laos,LAO,2020-11-03,0,,,,
Laos,LAO,2020-11-04,0,,,,
Laos,LAO,2020-11-05,0,,,,
Laos,LAO,2020-11-06,0,,,,
Laos,LAO,2020-11-07,0,,,,
Laos,LAO,2020-11-08,0,,,,
Laos,LAO,2020-11-09,0,,,,
Laos,LAO,2020-11-10,0,,,,
Laos,LAO,2020-11-11,0,,,,
Latvia,LVA,2020-03-09,1,,,,
Latvia,LVA,2020-03-10,1.66667,,36,19,50
Latvia,LVA,2020-03-11,1.75,,36,19,50
Latvia,LVA,2020-03-12,1.8,,36,19,50
Latvia,LVA,2020-03-13,2.5,,36,19,50
Latvia,LVA,2020-03-14,2.57143,,36,19,50
Latvia,LVA,2020-03-15,3.42857,,36,19,50
Latvia,LVA,2020-03-16,4,,36,19,50
Latvia,LVA,2020-03-17,4.28571,,36,19,50
Latvia,LVA,2020-03-18,7.57143,,36,19,50
Latvia,LVA,2020-03-19,8.71429,,89,50,133
Latvia,LVA,2020-03-20,10,,88,50,130
Latvia,LVA,2020-03-21,13.14286,,91,51,134
Latvia,LVA,2020-03-22,14,,98,56,144
Latvia,LVA,2020-03-23,15.42857,,112,63,168
Latvia,LVA,2020-03-24,20.57143,,132,75,203
Latvia,LVA,2020-03-25,19.42857,,144,84,218
Latvia,LVA,2020-03-26,21.42857,,151,89,226
Latvia,LVA,2020-03-27,22.57143,,157,93,234
Latvia,LVA,2020-03-28,24.14286,,162,99,241
Latvia,LVA,2020-03-29,25.85714,,167,100,259
Latvia,LVA,2020-03-30,33.85714,,168,99,270
Latvia,LVA,2020-03-31,28,,167,98,276
Latvia,LVA,2020-04-01,28.71429,,162,93,272
Latvia,LVA,2020-04-02,32.14286,,156,90,264
Latvia,LVA,2020-04-03,30.57143,,149,84,253
Latvia,LVA,2020-04-04,30.42857,,142,81,240
Latvia,LVA,2020-04-05,29.14286,,133,78,223
Latvia,LVA,2020-04-06,22.42857,,125,74,207
Latvia,LVA,2020-04-07,23.71429,,117,71,191
Latvia,LVA,2020-04-08,21.42857,,109,68,176
Latvia,LVA,2020-04-09,18.71429,,103,65,159
Latvia,LVA,2020-04-10,18.71429,,96,61,145
Latvia,LVA,2020-04-11,17,,91,58,134
Latvia,LVA,2020-04-12,17.28571,,86,56,124
Latvia,LVA,2020-04-13,16.85714,,81,54,116
Latvia,LVA,2020-04-14,16.14286,,77,51,108
Latvia,LVA,2020-04-15,15.57143,,74,49,102
Latvia,LVA,2020-04-16,12.71429,,70,47,96
Latvia,LVA,2020-04-17,12.28571,,67,45,92
Latvia,LVA,2020-04-18,10,,65,43,90
Latvia,LVA,2020-04-19,11.71429,,62,41,87
Latvia,LVA,2020-04-20,10.85714,,60,38,85
Latvia,LVA,2020-04-21,12,,58,36,83
Latvia,LVA,2020-04-22,13,,56,35,80
Latvia,LVA,2020-04-23,13.57143,,55,33,78
Latvia,LVA,2020-04-24,14.71429,,53,33,75
Latvia,LVA,2020-04-25,14.57143,,52,31,73
Latvia,LVA,2020-04-26,13.14286,,50,30,70
Latvia,LVA,2020-04-27,12.14286,,49,28,68
Latvia,LVA,2020-04-28,11.28571,,47,27,66
Latvia,LVA,2020-04-29,12.57143,,46,26,65
Latvia,LVA,2020-04-30,12.57143,,45,25,63
Latvia,LVA,2020-05-01,11.42857,,44,24,62
Latvia,LVA,2020-05-02,12.28571,,43,23,60
Latvia,LVA,2020-05-03,9.57143,,42,22,59
Latvia,LVA,2020-05-04,9.57143,,41,22,58
Latvia,LVA,2020-05-05,11.14286,,40,21,56
Latvia,LVA,2020-05-06,8.57143,,39,20,55
Latvia,LVA,2020-05-07,7.28571,,38,20,54
Latvia,LVA,2020-05-08,7.28571,,37,19,53
Latvia,LVA,2020-05-09,8.28571,,36,19,51
Latvia,LVA,2020-05-10,8.42857,,35,18,50
Latvia,LVA,2020-05-11,8.57143,,35,18,49
Latvia,LVA,2020-05-12,7.14286,,34,17,48
Latvia,LVA,2020-05-13,7.71429,,33,17,47
Latvia,LVA,2020-05-14,7.28571,,32,16,46
Latvia,LVA,2020-05-15,7.57143,,31,16,45
Latvia,LVA,2020-05-16,6,,30,15,44
Latvia,LVA,2020-05-17,9.57143,,30,15,43
Latvia,LVA,2020-05-18,9.85714,,29,15,41
Latvia,LVA,2020-05-19,9,,28,14,40
Latvia,LVA,2020-05-20,8.85714,,27,14,39
Latvia,LVA,2020-05-21,9.28571,,26,13,38
Latvia,LVA,2020-05-22,9,,26,13,37
Latvia,LVA,2020-05-23,8.57143,,25,13,37
Latvia,LVA,2020-05-24,7,,24,12,36
Latvia,LVA,2020-05-25,5.57143,,24,12,35
Latvia,LVA,2020-05-26,5.71429,,23,11,34
Latvia,LVA,2020-05-27,5.85714,,22,11,33
Latvia,LVA,2020-05-28,5.85714,,22,11,32
Latvia,LVA,2020-05-29,5.14286,,21,10,32
Latvia,LVA,2020-05-30,4.85714,,20,10,31
Latvia,LVA,2020-05-31,2.71429,,20,10,30
Latvia,LVA,2020-06-01,2.71429,,19,9,30
Latvia,LVA,2020-06-02,3.14286,,19,9,29
Latvia,LVA,2020-06-03,3.71429,,18,9,29
Latvia,LVA,2020-06-04,3.14286,,18,9,28
Latvia,LVA,2020-06-05,3,,18,9,28
Latvia,LVA,2020-06-06,2.57143,,17,8,27
Latvia,LVA,2020-06-07,3,,17,8,27
Latvia,LVA,2020-06-08,3.14286,,17,8,27
Latvia,LVA,2020-06-09,2.42857,,16,8,27
Latvia,LVA,2020-06-10,1.42857,,16,8,27
Latvia,LVA,2020-06-11,1.85714,,17,8,28
Latvia,LVA,2020-06-12,1.71429,,17,8,28
Latvia,LVA,2020-06-13,2,,17,8,28
Latvia,LVA,2020-06-14,1.57143,,17,8,29
Latvia,LVA,2020-06-15,1.28571,,17,8,29
Latvia,LVA,2020-06-16,1.28571,,18,9,29
Latvia,LVA,2020-06-17,1.28571,,18,9,29
Latvia,LVA,2020-06-18,1.71429,,18,9,30
Latvia,LVA,2020-06-19,2,,19,10,30
Latvia,LVA,2020-06-20,2,,19,10,31
Latvia,LVA,2020-06-21,2,,19,10,32
Latvia,LVA,2020-06-22,2,,20,11,32
Latvia,LVA,2020-06-23,2,,20,11,33
Latvia,LVA,2020-06-24,1.85714,,20,12,34
Latvia,LVA,2020-06-25,1,,21,12,34
Latvia,LVA,2020-06-26,0.42857,,21,12,35
Latvia,LVA,2020-06-27,0.28571,,22,12,35
Latvia,LVA,2020-06-28,0.57143,,22,13,36
Latvia,LVA,2020-06-29,0.71429,,22,13,37
Latvia,LVA,2020-06-30,0.85714,,23,13,38
Latvia,LVA,2020-07-01,1,,23,13,39
Latvia,LVA,2020-07-02,1.42857,,24,13,40
Latvia,LVA,2020-07-03,1.57143,,24,13,40
Latvia,LVA,2020-07-04,1.42857,,25,13,42
Latvia,LVA,2020-07-05,1.14286,,25,13,43
Latvia,LVA,2020-07-06,1.14286,,25,13,44
Latvia,LVA,2020-07-07,1.42857,,26,13,45
Latvia,LVA,2020-07-08,2.28571,,26,13,46
Latvia,LVA,2020-07-09,2.85714,,27,13,47
Latvia,LVA,2020-07-10,4.57143,,27,14,48
Latvia,LVA,2020-07-11,4.57143,,28,14,49
Latvia,LVA,2020-07-12,7.14286,,28,14,50
Latvia,LVA,2020-07-13,7,,29,14,51
Latvia,LVA,2020-07-14,6.71429,,29,14,52
Latvia,LVA,2020-07-15,6.28571,,30,14,53
Latvia,LVA,2020-07-16,5.28571,,30,14,54
Latvia,LVA,2020-07-17,3.57143,,31,14,55
Latvia,LVA,2020-07-18,4.42857,,32,15,56
Latvia,LVA,2020-07-19,2.28571,,32,15,57
Latvia,LVA,2020-07-20,2.71429,,33,16,59
Latvia,LVA,2020-07-21,2.57143,,34,16,60
Latvia,LVA,2020-07-22,2.14286,,35,16,62
Latvia,LVA,2020-07-23,2.71429,,35,16,64
Latvia,LVA,2020-07-24,3.42857,,36,17,65
Latvia,LVA,2020-07-25,2.85714,,37,17,67
Latvia,LVA,2020-07-26,2.42857,,38,18,68
Latvia,LVA,2020-07-27,3.85714,,39,18,69
Latvia,LVA,2020-07-28,4,,40,18,71
Latvia,LVA,2020-07-29,3.85714,,41,19,72
Latvia,LVA,2020-07-30,3.85714,,42,19,73
Latvia,LVA,2020-07-31,3.57143,,43,19,75
Latvia,LVA,2020-08-01,3.71429,,44,20,76
Latvia,LVA,2020-08-02,4.57143,,45,20,77
Latvia,LVA,2020-08-03,3.42857,,46,21,78
Latvia,LVA,2020-08-04,3.71429,,47,21,80
Latvia,LVA,2020-08-05,4.14286,,48,22,81
Latvia,LVA,2020-08-06,4.71429,,50,23,82
Latvia,LVA,2020-08-07,6.71429,,51,23,84
Latvia,LVA,2020-08-08,7.14286,,52,24,85
Latvia,LVA,2020-08-09,7.14286,,54,25,87
Latvia,LVA,2020-08-10,6.71429,,55,25,89
Latvia,LVA,2020-08-11,6.71429,,57,26,91
Latvia,LVA,2020-08-12,7.71429,,58,27,93
Latvia,LVA,2020-08-13,6.57143,,60,28,94
Latvia,LVA,2020-08-14,4.57143,,61,29,96
Latvia,LVA,2020-08-15,3.85714,,63,30,99
Latvia,LVA,2020-08-16,3.85714,,65,31,100
Latvia,LVA,2020-08-17,4.57143,,66,32,103
Latvia,LVA,2020-08-18,4.28571,,68,33,105
Latvia,LVA,2020-08-19,2.85714,,70,34,107
Latvia,LVA,2020-08-20,3.28571,,72,36,110
Latvia,LVA,2020-08-21,2.85714,,74,37,113
Latvia,LVA,2020-08-22,3.14286,,76,38,116
Latvia,LVA,2020-08-23,2.57143,,78,40,119
Latvia,LVA,2020-08-24,2.14286,,80,41,122
Latvia,LVA,2020-08-25,2,,82,43,125
Latvia,LVA,2020-08-26,2.71429,,84,45,128
Latvia,LVA,2020-08-27,4.85714,,86,46,131
Latvia,LVA,2020-08-28,5.57143,,89,48,134
Latvia,LVA,2020-08-29,6.42857,,91,49,137
Latvia,LVA,2020-08-30,6,,93,51,140
Latvia,LVA,2020-08-31,8,,96,53,144
Latvia,LVA,2020-09-01,8.42857,,98,54,147
Latvia,LVA,2020-09-02,8.85714,,101,55,151
Latvia,LVA,2020-09-03,6.57143,,103,56,156
Latvia,LVA,2020-09-04,6.28571,,106,57,161
Latvia,LVA,2020-09-05,5.85714,,109,58,164
Latvia,LVA,2020-09-06,7.14286,,111,60,169
Latvia,LVA,2020-09-07,5,,114,61,174
Latvia,LVA,2020-09-08,4.71429,,117,62,177
Latvia,LVA,2020-09-09,4,,120,63,183
Latvia,LVA,2020-09-10,5.28571,,123,64,187
Latvia,LVA,2020-09-11,5.42857,,126,66,192
Latvia,LVA,2020-09-12,6.14286,,129,68,197
Latvia,LVA,2020-09-13,5.57143,,132,70,203
Latvia,LVA,2020-09-14,6.57143,,136,71,212
Latvia,LVA,2020-09-15,6.85714,,139,72,221
Latvia,LVA,2020-09-16,7.14286,,143,74,230
Latvia,LVA,2020-09-17,6.14286,,146,75,236
Latvia,LVA,2020-09-18,6.57143,,150,77,242
Latvia,LVA,2020-09-19,5.57143,,154,78,249
Latvia,LVA,2020-09-20,7.28571,,158,79,256
Latvia,LVA,2020-09-21,7.28571,,162,80,266
Latvia,LVA,2020-09-22,7,,166,80,279
Latvia,LVA,2020-09-23,11.14286,,170,81,291
Latvia,LVA,2020-09-24,12.28571,,175,82,302
Latvia,LVA,2020-09-25,14.28571,,180,82,316
Latvia,LVA,2020-09-26,18.14286,,184,83,333
Latvia,LVA,2020-09-27,19.85714,,189,83,347
Latvia,LVA,2020-09-28,21.57143,,195,84,359
Latvia,LVA,2020-09-29,24.42857,,200,84,373
Latvia,LVA,2020-09-30,24.14286,,206,84,390
Latvia,LVA,2020-10-01,36,,212,85,402
Latvia,LVA,2020-10-02,39.14286,,218,85,426
Latvia,LVA,2020-10-03,45.71429,,224,85,452
Latvia,LVA,2020-10-04,52.14286,,231,85,480
Latvia,LVA,2020-10-05,58.57143,,,,
Latvia,LVA,2020-10-06,61.28571,,,,
Latvia,LVA,2020-10-07,66.42857,,,,
Latvia,LVA,2020-10-08,62.42857,,,,
Latvia,LVA,2020-10-09,71.71429,,,,
Latvia,LVA,2020-10-10,80.28571,,,,
Latvia,LVA,2020-10-11,82.42857,,,,
Latvia,LVA,2020-10-12,83.42857,,,,
Latvia,LVA,2020-10-13,91.28571,,,,
Latvia,LVA,2020-10-14,92.28571,,,,
Latvia,LVA,2020-10-15,97.28571,,,,
Latvia,LVA,2020-10-16,98,,,,
Latvia,LVA,2020-10-17,99.57143,,,,
Latvia,LVA,2020-10-18,113.71429,,,,
Latvia,LVA,2020-10-19,111.42857,,,,
Latvia,LVA,2020-10-20,104.14286,,,,
Latvia,LVA,2020-10-21,109.85714,,,,
Latvia,LVA,2020-10-22,122.14286,,,,
Latvia,LVA,2020-10-23,128.85714,,,,
Latvia,LVA,2020-10-24,143.42857,,,,
Latvia,LVA,2020-10-25,153.57143,,,,
Latvia,LVA,2020-10-26,175.42857,,,,
Latvia,LVA,2020-10-27,180.42857,,,,
Latvia,LVA,2020-10-28,183.42857,,,,
Latvia,LVA,2020-10-29,192.42857,,,,
Latvia,LVA,2020-10-30,205.28571,,,,
Latvia,LVA,2020-10-31,210.14286,,,,
Latvia,LVA,2020-11-01,203.85714,,,,
Latvia,LVA,2020-11-02,208.28571,,,,
Latvia,LVA,2020-11-03,215.85714,,,,
Latvia,LVA,2020-11-04,220.85714,,,,
Latvia,LVA,2020-11-05,229.71429,,,,
Latvia,LVA,2020-11-06,246.28571,,,,
Latvia,LVA,2020-11-07,256.71429,,,,
Latvia,LVA,2020-11-08,283.71429,,,,
Latvia,LVA,2020-11-09,279.85714,,,,
Latvia,LVA,2020-11-10,274.14286,,,,
Latvia,LVA,2020-11-11,279.42857,,,,
Lebanon,LBN,2020-01-02,0,,,,
Lebanon,LBN,2020-01-03,0,,,,
Lebanon,LBN,2020-01-04,0,,,,
Lebanon,LBN,2020-01-05,0,,,,
Lebanon,LBN,2020-01-06,0,,,,
Lebanon,LBN,2020-01-07,0,,,,
Lebanon,LBN,2020-01-08,0,,,,
Lebanon,LBN,2020-01-09,0,,,,
Lebanon,LBN,2020-01-10,0,,,,
Lebanon,LBN,2020-01-11,0,,,,
Lebanon,LBN,2020-01-12,0,,,,
Lebanon,LBN,2020-01-13,0,,,,
Lebanon,LBN,2020-01-14,0,,,,
Lebanon,LBN,2020-01-15,0,,,,
Lebanon,LBN,2020-01-16,0,,,,
Lebanon,LBN,2020-01-17,0,,,,
Lebanon,LBN,2020-01-18,0,,,,
Lebanon,LBN,2020-01-19,0,,,,
Lebanon,LBN,2020-01-20,0,,,,
Lebanon,LBN,2020-01-21,0,,,,
Lebanon,LBN,2020-01-22,0,,,,
Lebanon,LBN,2020-01-23,0,,,,
Lebanon,LBN,2020-01-24,0,,,,
Lebanon,LBN,2020-01-25,0,,,,
Lebanon,LBN,2020-01-26,0,,,,
Lebanon,LBN,2020-01-27,0,,,,
Lebanon,LBN,2020-01-28,0,,,,
Lebanon,LBN,2020-01-29,0,,,,
Lebanon,LBN,2020-01-30,0,,,,
Lebanon,LBN,2020-01-31,0,,,,
Lebanon,LBN,2020-02-01,0,,,,
Lebanon,LBN,2020-02-02,0,,,,
Lebanon,LBN,2020-02-03,0,,,,
Lebanon,LBN,2020-02-04,0,,,,
Lebanon,LBN,2020-02-05,0,,,,
Lebanon,LBN,2020-02-06,0,,,,
Lebanon,LBN,2020-02-07,0,,,,
Lebanon,LBN,2020-02-08,0,,,,
Lebanon,LBN,2020-02-09,0,,,,
Lebanon,LBN,2020-02-10,0,,,,
Lebanon,LBN,2020-02-11,0,,,,
